ROW	COLUMN	X	Y	rosette	regenerating	stems	diameter	xcoord	ycoord	type
12	10	83	71	NA	0	1	7	1083	1271	skeleton
12	10	6	94	2	NA	NA	NA	1006	1294	seedling
12	10	8	86	1	NA	NA	NA	1008	1286	seedling
12	10	35	80	2	NA	NA	NA	1035	1280	seedling
12	10	8	69	1	NA	NA	NA	1008	1269	seedling
12	10	13	67	1	NA	NA	NA	1013	1267	seedling
12	10	3	45	2	NA	NA	NA	1003	1245	seedling
12	10	5	42	2	NA	NA	NA	1005	1242	seedling
12	10	7	43	1	NA	NA	NA	1007	1243	seedling
12	10	51	41	1	NA	NA	NA	1051	1241	seedling
12	10	17	36	1	NA	NA	NA	1017	1236	seedling
12	10	31	2	2	NA	NA	NA	1031	1202	seedling
12	11	72	13	NA	0	6	9	1172	1213	skeleton
12	11	44	64	NA	0	2	11	1144	1264	skeleton
12	11	78	37	NA	0	1	8	1178	1237	skeleton
12	11	66	20	NA	0	1	4	1166	1220	skeleton
12	11	34	13	2	NA	NA	NA	1134	1213	seedling
12	12	46	48	NA	0	1	9	1246	1248	skeleton
12	12	3	57	NA	0	1	7	1203	1257	skeleton
12	12	9	76	NA	0	2	2	1209	1276	skeleton
12	12	78	82	NA	0	1	6	1278	1282	skeleton
12	12	80	84	NA	0	1	7	1280	1284	skeleton
12	12	58	42	NA	0	2	4	1258	1242	skeleton
12	12	61	12	4	NA	NA	NA	1261	1212	seedling
12	12	66	22	2	NA	NA	NA	1266	1222	seedling
12	12	44	29	1	NA	NA	NA	1244	1229	seedling
12	12	71	66	3	NA	NA	NA	1271	1266	seedling
12	12	54	78	2	NA	NA	NA	1254	1278	seedling
12	12	62	89	3	NA	NA	NA	1262	1289	seedling
12	13	49	22	NA	0	1	10	1349	1222	skeleton
12	13	52	20	NA	0	1	11	1352	1220	skeleton
12	13	41	46	NA	0	1	7	1341	1246	skeleton
12	13	61	87	NA	0	7	10	1361	1287	skeleton
12	13	76	49	NA	0	1	8	1376	1249	skeleton
12	13	10	79	NA	0	1	3	1310	1279	skeleton
12	13	12	85	NA	0	1	7	1312	1285	skeleton
12	13	14	85	NA	0	1	7	1314	1285	skeleton
12	13	32	87	NA	0	2	8	1332	1287	skeleton
12	13	38	95	NA	0	1	8	1338	1295	skeleton
12	13	96	87	NA	0	1	7	1396	1287	skeleton
12	13	36	89	NA	0	1	7	1336	1289	skeleton
12	13	4	74	NA	0	1	3	1304	1274	skeleton
12	13	11	22	1	NA	NA	NA	1311	1222	seedling
12	13	10	19	1	NA	NA	NA	1310	1219	seedling
12	13	40	16	2	NA	NA	NA	1340	1216	seedling
12	13	7	38	2	NA	NA	NA	1307	1238	seedling
12	13	26	41	2	NA	NA	NA	1326	1241	seedling
12	13	17	45	1	NA	NA	NA	1317	1245	seedling
12	13	32	57	3	NA	NA	NA	1332	1257	seedling
12	13	2	80	2	NA	NA	NA	1302	1280	seedling
12	13	29	99	4	NA	NA	NA	1329	1299	seedling
12	13	3	91	1	NA	NA	NA	1303	1291	seedling
12	13	26	78	2	NA	NA	NA	1326	1278	seedling
12	13	66	98	1	NA	NA	NA	1366	1298	seedling
12	13	65	95	2	NA	NA	NA	1365	1295	seedling
12	14	71	48	NA	0	5	9	1471	1248	skeleton
12	14	91	49	NA	0	1	13	1491	1249	skeleton
12	14	64	24	NA	0	1	5	1464	1224	skeleton
12	14	56	23	NA	0	1	4	1456	1223	skeleton
12	14	62	27	NA	0	1	3	1462	1227	skeleton
12	14	81	38	NA	0	1	8	1481	1238	skeleton
12	14	76	53	NA	0	1	11	1476	1253	skeleton
12	14	2	97	NA	0	1	5	1402	1297	skeleton
12	14	74	89	NA	0	1	9	1474	1289	skeleton
12	14	56	55	NA	0	1	6	1456	1255	skeleton
12	14	52	55	NA	0	1	7	1452	1255	skeleton
12	14	82	43	NA	0	1	8	1482	1243	skeleton
12	14	57	22	1	NA	NA	NA	1457	1222	seedling
12	14	68	22	1	NA	NA	NA	1468	1222	seedling
12	14	54	74	2	NA	NA	NA	1454	1274	seedling
12	14	50	74	1	NA	NA	NA	1450	1274	seedling
12	14	5	99	2	NA	NA	NA	1405	1299	seedling
12	15	97	89	NA	0	3	11	1597	1289	skeleton
12	15	8	5	NA	0	1	3	1508	1205	skeleton
12	15	6	6	NA	0	1	4	1506	1206	skeleton
12	15	48	12	NA	0	2	7	1548	1212	skeleton
12	15	63	24	NA	0	1	10	1563	1224	skeleton
12	15	89	30	NA	0	3	9	1589	1230	skeleton
12	15	88	34	NA	0	1	4	1588	1234	skeleton
12	15	66	34	NA	0	1	6	1566	1234	skeleton
12	15	81	42	NA	0	1	6	1581	1242	skeleton
12	15	40	46	NA	0	2	9	1540	1246	skeleton
12	15	8	51	NA	0	1	7	1508	1251	skeleton
12	15	13	63	NA	0	5	11	1513	1263	skeleton
12	15	14	34	NA	0	1	3	1514	1234	skeleton
12	15	16	76	NA	0	1	4	1516	1276	skeleton
12	15	38	74	NA	0	3	6	1538	1274	skeleton
12	15	30	97	NA	0	2	12	1530	1297	skeleton
12	15	37	93	1	NA	NA	NA	1537	1293	seedling
12	15	36	92	1	NA	NA	NA	1536	1292	seedling
12	15	35	91	2	NA	NA	NA	1535	1291	seedling
12	15	34	91	1	NA	NA	NA	1534	1291	seedling
12	15	33	88	1	NA	NA	NA	1533	1288	seedling
12	15	36	81	1	NA	NA	NA	1536	1281	seedling
12	15	62	83	1	NA	NA	NA	1562	1283	seedling
12	15	63	84	1	NA	NA	NA	1563	1284	seedling
12	16	28	6	NA	0	1	9	1628	1206	skeleton
12	16	26	2	NA	0	1	5	1626	1202	skeleton
12	16	42	26	NA	0	1	10	1642	1226	skeleton
12	16	17	73	NA	0	1	11	1617	1273	skeleton
12	16	59	86	NA	0	1	12	1659	1286	skeleton
12	16	42	97	NA	0	2	5	1642	1297	skeleton
12	16	52	99	NA	0	3	4	1652	1299	skeleton
12	16	88	74	NA	0	1	5	1688	1274	skeleton
12	16	16	77	NA	0	1	2	1616	1277	skeleton
12	16	38	38	NA	0	1	3	1638	1238	skeleton
12	17	75	72	NA	0	2	11	1775	1272	skeleton
12	17	82	74	NA	0	1	10	1782	1274	skeleton
12	17	63	76	NA	0	1	7	1763	1276	skeleton
12	17	69	72	NA	0	1	3	1769	1272	skeleton
12	17	80	77	NA	0	1	5	1780	1277	skeleton
12	17	32	15	NA	0	1	5	1732	1215	skeleton
12	17	7	16	NA	0	7	11	1707	1216	skeleton
12	17	31	39	NA	0	2	11	1731	1239	skeleton
12	17	37	45	NA	0	1	10	1737	1245	skeleton
12	17	22	48	NA	0	1	3	1722	1248	skeleton
12	17	30	71	NA	0	1	3	1730	1271	skeleton
12	17	30	74	NA	0	1	4	1730	1274	skeleton
12	17	52	14	NA	0	1	5	1752	1214	skeleton
12	17	21	22	1	NA	NA	NA	1721	1222	seedling
12	17	32	24	1	NA	NA	NA	1732	1224	seedling
12	18	32	48	NA	0	7	9	1832	1248	skeleton
12	18	10	7	NA	0	1	8	1810	1207	skeleton
12	18	52	36	NA	1	1	8	1852	1236	regrowth
12	18	41	23	NA	1	1	7	1841	1223	regrowth
12	18	45	29	NA	0	1	5	1845	1229	skeleton
12	18	77	51	NA	0	1	10	1877	1251	skeleton
12	18	22	63	NA	0	3	7	1822	1263	skeleton
12	18	88	26	NA	0	1	8	1888	1226	skeleton
12	18	58	72	NA	0	1	7	1858	1272	skeleton
12	18	56	84	NA	0	2	11	1856	1284	skeleton
12	18	83	56	NA	0	1	8	1883	1256	skeleton
12	18	73	59	NA	0	1	7	1873	1259	skeleton
12	18	89	67	NA	0	1	4	1889	1267	skeleton
12	18	48	97	NA	0	1	10	1848	1297	skeleton
12	19	4	22	NA	0	1	14	1904	1222	skeleton
12	19	18	7	NA	0	1	4	1918	1207	skeleton
12	19	8	6	NA	0	1	3	1908	1206	skeleton
12	19	59	24	NA	0	1	8	1959	1224	skeleton
12	19	39	13	NA	0	2	8	1939	1213	skeleton
12	19	46	44	NA	0	1	6	1946	1244	skeleton
12	19	72	52	NA	1	1	4	1972	1252	regrowth
12	19	85	84	NA	0	1	11	1985	1284	skeleton
12	19	83	91	NA	0	1	10	1983	1291	skeleton
12	19	6	93	NA	0	1	8	1906	1293	skeleton
12	19	72	51	NA	0	1	7	1972	1251	skeleton
12	19	77	53	NA	0	1	3	1977	1253	skeleton
12	19	67	99	3	NA	NA	NA	1967	1299	seedling
12	19	69	99	1	NA	NA	NA	1969	1299	seedling
12	19	62	98	2	NA	NA	NA	1962	1298	seedling
12	19	15	98	1	NA	NA	NA	1915	1298	seedling
12	19	60	98	4	NA	NA	NA	1960	1298	seedling
12	19	61	97	1	NA	NA	NA	1961	1297	seedling
12	19	17	98	1	NA	NA	NA	1917	1298	seedling
12	19	63	95	1	NA	NA	NA	1963	1295	seedling
12	19	91	95	1	NA	NA	NA	1991	1295	seedling
12	19	51	89	1	NA	NA	NA	1951	1289	seedling
12	19	58	89	2	NA	NA	NA	1958	1289	seedling
12	19	67	87	1	NA	NA	NA	1967	1287	seedling
12	19	13	84	3	NA	NA	NA	1913	1284	seedling
12	19	14	76	2	NA	NA	NA	1914	1276	seedling
12	19	16	74	1	NA	NA	NA	1916	1274	seedling
12	19	20	70	2	NA	NA	NA	1920	1270	seedling
12	19	12	6	NA	0	1	4	1912	1206	skeleton
12	20	98	12	NA	0	1	6	2098	1212	skeleton
12	20	98	13	NA	0	1	11	2098	1213	skeleton
12	20	93	13	NA	0	1	4	2093	1213	skeleton
12	20	72	46	NA	0	2	10	2072	1246	skeleton
12	20	87	76	NA	0	1	7	2087	1276	skeleton
12	20	48	95	2	NA	NA	NA	2048	1295	seedling
12	20	38	94	1	NA	NA	NA	2038	1294	seedling
12	20	89	89	1	NA	NA	NA	2089	1289	seedling
12	20	58	86	1	NA	NA	NA	2058	1286	seedling
12	20	61	80	2	NA	NA	NA	2061	1280	seedling
12	20	57	80	1	NA	NA	NA	2057	1280	seedling
12	20	69	81	1	NA	NA	NA	2069	1281	seedling
12	20	50	77	3	NA	NA	NA	2050	1277	seedling
12	20	51	76	1	NA	NA	NA	2051	1276	seedling
12	20	52	75	1	NA	NA	NA	2052	1275	seedling
12	20	59	75	1	NA	NA	NA	2059	1275	seedling
12	20	72	76	1	NA	NA	NA	2072	1276	seedling
12	20	81	75	1	NA	NA	NA	2081	1275	seedling
12	20	49	73	2	NA	NA	NA	2049	1273	seedling
12	20	52	72	1	NA	NA	NA	2052	1272	seedling
12	20	91	71	1	NA	NA	NA	2091	1271	seedling
12	20	79	70	1	NA	NA	NA	2079	1270	seedling
12	20	55	67	1	NA	NA	NA	2055	1267	seedling
12	20	56	66	2	NA	NA	NA	2056	1266	seedling
12	20	81	66	1	NA	NA	NA	2081	1266	seedling
12	20	76	64	1	NA	NA	NA	2076	1264	seedling
12	20	50	64	2	NA	NA	NA	2050	1264	seedling
12	20	62	49	1	NA	NA	NA	2062	1249	seedling
12	20	44	41	2	NA	NA	NA	2044	1241	seedling
12	21	26	67	NA	0	4	11	2126	1267	skeleton
12	21	26	59	NA	0	1	8	2126	1259	skeleton
12	21	88	59	NA	0	2	6	2188	1259	skeleton
12	21	88	60	NA	0	1	5	2188	1260	skeleton
12	21	74	31	NA	0	1	4	2174	1231	skeleton
12	21	90	61	NA	0	1	2	2190	1261	skeleton
12	21	0	83	NA	0	1	7	2100	1283	skeleton
12	21	32	54	NA	0	1	3	2132	1254	skeleton
12	21	46	98	NA	0	4	11	2146	1298	skeleton
12	21	35	99	NA	0	1	8	2135	1299	skeleton
12	21	56	99	NA	0	1	7	2156	1299	skeleton
12	21	18	92	NA	0	1	3	2118	1292	skeleton
12	21	37	93	NA	0	1	8	2137	1293	skeleton
12	21	95	86	NA	0	1	4	2195	1286	skeleton
12	21	85	81	2	NA	NA	NA	2185	1281	seedling
12	21	88	79	3	NA	NA	NA	2188	1279	seedling
12	21	85	77	1	NA	NA	NA	2185	1277	seedling
12	21	89	76	1	NA	NA	NA	2189	1276	seedling
12	21	99	78	1	NA	NA	NA	2199	1278	seedling
12	21	89	71	1	NA	NA	NA	2189	1271	seedling
12	21	24	57	1	NA	NA	NA	2124	1257	seedling
12	21	46	52	6	NA	NA	NA	2146	1252	rosette
12	21	83	52	1	NA	NA	NA	2183	1252	seedling
12	21	97	23	2	NA	NA	NA	2197	1223	seedling
12	22	32	0	NA	0	1	6	2232	1200	skeleton
12	22	34	4	NA	0	6	10	2234	1204	skeleton
12	22	56	43	NA	0	1	8	2256	1243	skeleton
12	22	57	49	NA	0	1	6	2257	1249	skeleton
12	22	23	71	NA	0	1	7	2223	1271	skeleton
12	22	43	85	NA	0	1	5	2243	1285	skeleton
12	22	88	87	NA	0	1	7	2288	1287	skeleton
12	22	42	87	NA	0	1	5	2242	1287	skeleton
12	22	41	86	NA	0	1	2	2241	1286	skeleton
12	22	30	87	NA	0	4	11	2230	1287	skeleton
12	22	10	74	NA	0	1	9	2210	1274	skeleton
12	22	2	12	2	NA	NA	NA	2202	1212	seedling
12	22	19	21	3	NA	NA	NA	2219	1221	seedling
12	22	18	23	1	NA	NA	NA	2218	1223	seedling
12	22	16	91	1	NA	NA	NA	2216	1291	seedling
12	22	14	90	1	NA	NA	NA	2214	1290	seedling
12	23	84	15	NA	0	1	4	2384	1215	skeleton
12	23	86	19	NA	0	3	12	2386	1219	skeleton
12	23	90	17	NA	0	1	5	2390	1217	skeleton
12	23	4	72	NA	0	1	4	2304	1272	skeleton
12	23	8	75	NA	0	1	7	2308	1275	skeleton
12	23	10	74	NA	0	4	9	2310	1274	skeleton
12	23	73	61	NA	0	5	8	2373	1261	skeleton
12	23	49	36	NA	0	1	4	2349	1236	skeleton
12	24	56	46	NA	0	1	10	2456	1246	skeleton
12	24	46	21	NA	0	1	8	2446	1221	skeleton
12	24	31	8	NA	0	12	12	2431	1208	skeleton
12	24	18	84	NA	0	1	10	2418	1284	skeleton
12	24	30	4	NA	0	2	7	2430	1204	skeleton
12	24	32	67	NA	0	1	4	2432	1267	skeleton
12	25	54	23	NA	0	4	10	2554	1223	skeleton
12	25	46	46	NA	0	2	12	2546	1246	skeleton
12	25	60	21	NA	0	1	7	2560	1221	skeleton
12	25	88	78	NA	0	1	8	2588	1278	skeleton
12	25	46	94	NA	0	1	7	2546	1294	skeleton
12	25	46	85	NA	0	1	8	2546	1285	skeleton
12	26	99	79	NA	0	2	10	2699	1279	skeleton
12	26	89	76	NA	1	3	11	2689	1276	regrowth
12	26	80	71	NA	0	1	6	2680	1271	skeleton
12	26	50	77	NA	0	6	11	2650	1277	skeleton
12	26	81	3	NA	0	1	3	2681	1203	skeleton
12	26	85	71	3	NA	NA	NA	2685	1271	seedling
12	26	3	41	2	NA	NA	NA	2603	1241	seedling
12	27	99	37	NA	0	1	9	2799	1237	skeleton
12	27	74	41	NA	0	1	8	2774	1241	skeleton
12	27	62	24	NA	0	4	11	2762	1224	skeleton
12	27	38	17	NA	0	1	5	2738	1217	skeleton
12	27	3	40	NA	0	1	3	2703	1240	skeleton
12	27	2	73	NA	0	1	10	2702	1273	skeleton
12	27	86	43	NA	0	1	6	2786	1243	skeleton
12	27	98	66	2	NA	NA	NA	2798	1266	seedling
12	27	28	61	NA	0	1	4	2728	1261	skeleton
12	28	17	29	NA	0	2	10	2817	1229	skeleton
12	28	19	12	6	NA	NA	NA	2819	1212	rosette
12	28	89	7	1	NA	NA	NA	2889	1207	seedling
12	28	21	23	3	NA	NA	NA	2821	1223	seedling
12	28	82	83	NA	0	1	6	2882	1283	skeleton
12	29	93	16	4	NA	NA	NA	2993	1216	seedling
13	1	39	50	NA	0	5	10	139	1350	skeleton
13	1	13	66	NA	0	6	11	113	1366	skeleton
13	1	0	76	NA	0	1	12	100	1376	skeleton
13	1	26	76	NA	0	1	8	126	1376	skeleton
13	1	53	51	NA	0	1	10	153	1351	skeleton
13	1	60	34	NA	0	4	9	160	1334	skeleton
13	1	71	84	NA	0	15	13	171	1384	skeleton
13	1	9	76	NA	0	1	7	109	1376	skeleton
13	1	67	59	2	NA	NA	NA	167	1359	seedling
13	1	43	54	NA	0	1	10	143	1354	skeleton
13	2	2	93	NA	0	6	14	202	1393	skeleton
13	2	86	63	5	NA	NA	NA	286	1363	seedling
13	3	89	54	NA	1	3	13	389	1354	regrowth
13	4	5	17	2	NA	NA	NA	405	1317	seedling
13	4	76	19	2	NA	NA	NA	476	1319	seedling
13	4	93	27	2	NA	NA	NA	493	1327	seedling
13	4	18	38	1	NA	NA	NA	418	1338	seedling
13	4	94	46	2	NA	NA	NA	494	1346	seedling
13	4	92	47	3	NA	NA	NA	492	1347	seedling
13	4	3	69	1	NA	NA	NA	403	1369	seedling
13	5	11	37	5	NA	NA	NA	511	1337	seedling
13	5	26	54	1	NA	NA	NA	526	1354	seedling
13	5	28	56	1	NA	NA	NA	528	1356	seedling
13	7	18	7	2	NA	NA	NA	718	1307	seedling
13	7	15	39	3	NA	NA	NA	715	1339	seedling
13	7	14	40	3	NA	NA	NA	714	1340	seedling
13	7	13	41	1	NA	NA	NA	713	1341	seedling
13	8	89	59	NA	0	1	11	889	1359	skeleton
13	8	41	98	NA	1	1	10	841	1398	regrowth
13	8	90	64	NA	0	1	5	890	1364	skeleton
13	8	96	83	NA	0	1	8	896	1383	skeleton
13	8	31	13	1	NA	NA	NA	831	1313	seedling
13	8	83	20	2	NA	NA	NA	883	1320	seedling
13	8	87	26	1	NA	NA	NA	887	1326	seedling
13	8	27	33	1	NA	NA	NA	827	1333	seedling
13	8	32	33	1	NA	NA	NA	832	1333	seedling
13	8	38	34	1	NA	NA	NA	838	1334	seedling
13	8	55	37	2	NA	NA	NA	855	1337	seedling
13	8	53	42	2	NA	NA	NA	853	1342	seedling
13	8	50	43	3	NA	NA	NA	850	1343	seedling
13	8	55	59	3	NA	NA	NA	855	1359	seedling
13	8	51	76	2	NA	NA	NA	851	1376	seedling
13	8	43	78	2	NA	NA	NA	843	1378	seedling
13	8	39	82	4	NA	NA	NA	839	1382	seedling
13	8	42	83	4	NA	NA	NA	842	1383	seedling
13	8	39	89	3	NA	NA	NA	839	1389	seedling
13	9	48	34	NA	0	1	7	948	1334	skeleton
13	9	2	79	NA	0	1	7	902	1379	skeleton
13	9	73	99	9	NA	NA	NA	973	1399	rosette
13	9	25	98	1	NA	NA	NA	925	1398	seedling
13	9	5	88	1	NA	NA	NA	905	1388	seedling
13	9	12	72	1	NA	NA	NA	912	1372	seedling
13	9	10	70	1	NA	NA	NA	910	1370	seedling
13	9	58	67	5	NA	NA	NA	958	1367	seedling
13	9	66	42	5	NA	NA	NA	966	1342	seedling
13	10	98	95	NA	0	2	10	1098	1395	skeleton
13	10	86	84	NA	0	1	4	1086	1384	skeleton
13	10	90	79	NA	0	1	3	1090	1379	skeleton
13	10	66	88	NA	0	4	10	1066	1388	skeleton
13	10	41	43	5	NA	NA	NA	1041	1343	seedling
13	10	50	56	1	NA	NA	NA	1050	1356	seedling
13	10	16	69	NA	0	3	4	1016	1369	skeleton
13	10	79	83	2	NA	NA	NA	1079	1383	seedling
13	10	63	89	1	NA	NA	NA	1063	1389	seedling
13	10	87	91	1	NA	NA	NA	1087	1391	seedling
13	10	85	81	1	NA	NA	NA	1085	1381	seedling
13	11	81	27	NA	0	1	13	1181	1327	skeleton
13	11	31	6	NA	0	2	6	1131	1306	skeleton
13	11	11	31	NA	0	3	10	1111	1331	skeleton
13	11	8	23	NA	0	1	4	1108	1323	skeleton
13	11	58	22	NA	0	1	9	1158	1322	skeleton
13	11	15	33	NA	0	4	7	1115	1333	skeleton
13	11	73	61	NA	0	7	10	1173	1361	skeleton
13	11	33	49	NA	0	1	10	1133	1349	skeleton
13	11	11	55	NA	0	1	6	1111	1355	skeleton
13	11	16	69	NA	0	1	7	1116	1369	skeleton
13	11	24	71	NA	0	1	8	1124	1371	skeleton
13	11	79	91	NA	0	3	10	1179	1391	skeleton
13	11	92	79	NA	0	1	4	1192	1379	skeleton
13	11	91	77	2	NA	NA	NA	1191	1377	seedling
13	11	81	74	1	NA	NA	NA	1181	1374	seedling
13	11	92	78	1	NA	NA	NA	1192	1378	seedling
13	11	85	60	2	NA	NA	NA	1185	1360	seedling
13	11	82	57	1	NA	NA	NA	1182	1357	seedling
13	11	40	55	1	NA	NA	NA	1140	1355	seedling
13	11	41	55	1	NA	NA	NA	1141	1355	seedling
13	11	86	55	1	NA	NA	NA	1186	1355	seedling
13	11	34	53	1	NA	NA	NA	1134	1353	seedling
13	11	31	54	1	NA	NA	NA	1131	1354	seedling
13	11	33	49	2	NA	NA	NA	1133	1349	seedling
13	11	12	9	2	NA	NA	NA	1112	1309	seedling
13	11	10	7	1	NA	NA	NA	1110	1307	seedling
13	12	28	79	NA	0	2	10	1228	1379	skeleton
13	12	34	91	NA	0	1	10	1234	1391	skeleton
13	12	90	86	NA	0	2	13	1290	1386	skeleton
13	12	26	12	6	NA	NA	NA	1226	1312	rosette
13	12	21	44	2	NA	NA	NA	1221	1344	seedling
13	12	71	5	1	NA	NA	NA	1271	1305	seedling
13	13	83	14	NA	0	1	12	1383	1314	skeleton
13	13	42	17	NA	0	11	10	1342	1317	skeleton
13	13	58	16	NA	0	1	4	1358	1316	skeleton
13	13	42	15	NA	0	1	4	1342	1315	skeleton
13	13	28	42	NA	0	1	7	1328	1342	skeleton
13	13	59	36	NA	0	1	7	1359	1336	skeleton
13	13	64	53	NA	1	1	8	1364	1353	regrowth
13	13	80	41	NA	0	1	9	1380	1341	skeleton
13	13	87	43	NA	0	5	6	1387	1343	skeleton
13	13	92	29	NA	0	1	4	1392	1329	skeleton
13	13	71	70	NA	0	1	9	1371	1370	skeleton
13	13	82	78	NA	0	3	13	1382	1378	skeleton
13	13	76	54	NA	0	1	4	1376	1354	skeleton
13	13	31	99	NA	0	1	3	1331	1399	skeleton
13	13	26	91	NA	0	1	3	1326	1391	skeleton
13	13	98	67	NA	0	1	4	1398	1367	skeleton
13	13	81	10	3	NA	NA	NA	1381	1310	seedling
13	13	82	17	1	NA	NA	NA	1382	1317	seedling
13	13	84	19	2	NA	NA	NA	1384	1319	seedling
13	13	28	6	2	NA	NA	NA	1328	1306	seedling
13	13	23	21	1	NA	NA	NA	1323	1321	seedling
13	13	79	31	2	NA	NA	NA	1379	1331	seedling
13	13	64	53	5	NA	NA	NA	1364	1353	seedling
13	13	15	75	3	NA	NA	NA	1315	1375	seedling
13	13	29	89	1	NA	NA	NA	1329	1389	seedling
13	14	31	21	NA	0	2	6	1431	1321	skeleton
13	14	66	41	NA	0	1	8	1466	1341	skeleton
13	14	31	66	NA	0	1	6	1431	1366	skeleton
13	14	49	78	NA	0	1	9	1449	1378	skeleton
13	14	52	3	NA	0	4	11	1452	1303	skeleton
13	14	36	70	NA	0	1	2	1436	1370	skeleton
13	14	13	90	NA	0	1	8	1413	1390	skeleton
13	14	41	93	NA	0	1	2	1441	1393	skeleton
13	14	84	51	NA	0	1	2	1484	1351	skeleton
13	14	85	77	NA	0	2	9	1485	1377	skeleton
13	14	84	79	NA	0	1	10	1484	1379	skeleton
13	14	79	94	NA	0	1	8	1479	1394	skeleton
13	14	69	57	NA	0	1	8	1469	1357	skeleton
13	14	11	21	4	NA	NA	NA	1411	1321	seedling
13	14	27	26	3	NA	NA	NA	1427	1326	seedling
13	14	42	29	6	NA	NA	NA	1442	1329	rosette
13	14	89	31	2	NA	NA	NA	1489	1331	seedling
13	14	14	34	NA	1	1	9	1414	1334	regrowth
13	15	9	52	NA	0	1	4	1509	1352	skeleton
13	15	95	39	NA	0	1	11	1595	1339	skeleton
13	15	93	38	NA	0	3	10	1593	1338	skeleton
13	15	91	47	NA	0	3	11	1591	1347	skeleton
13	15	92	42	NA	0	1	6	1592	1342	skeleton
13	15	92	44	NA	0	1	7	1592	1344	skeleton
13	15	61	38	NA	0	1	8	1561	1338	skeleton
13	15	71	65	NA	0	1	8	1571	1365	skeleton
13	15	75	71	NA	0	1	7	1575	1371	skeleton
13	15	90	78	NA	0	1	9	1590	1378	skeleton
13	15	80	70	NA	0	1	2	1580	1370	skeleton
13	15	23	99	1	NA	NA	NA	1523	1399	seedling
13	15	22	98	1	NA	NA	NA	1522	1398	seedling
13	15	34	94	1	NA	NA	NA	1534	1394	seedling
13	15	35	94	1	NA	NA	NA	1535	1394	seedling
13	15	25	95	1	NA	NA	NA	1525	1395	seedling
13	15	40	90	1	NA	NA	NA	1540	1390	seedling
13	15	36	87	5	NA	NA	NA	1536	1387	seedling
13	15	28	86	1	NA	NA	NA	1528	1386	seedling
13	15	25	87	1	NA	NA	NA	1525	1387	seedling
13	15	11	69	NA	0	1	8	1511	1369	skeleton
13	15	3	62	NA	0	1	7	1503	1362	skeleton
13	15	76	54	2	NA	NA	NA	1576	1354	seedling
13	15	77	55	1	NA	NA	NA	1577	1355	seedling
13	16	92	41	NA	0	1	10	1692	1341	skeleton
13	16	71	31	NA	0	1	12	1671	1331	skeleton
13	16	47	11	NA	0	1	10	1647	1311	skeleton
13	16	32	33	NA	0	1	12	1632	1333	skeleton
13	16	39	52	NA	0	2	8	1639	1352	skeleton
13	16	34	51	NA	0	1	6	1634	1351	skeleton
13	16	35	52	NA	0	1	9	1635	1352	skeleton
13	16	5	65	NA	0	1	5	1605	1365	skeleton
13	16	9	51	NA	0	1	3	1609	1351	skeleton
13	16	18	78	NA	0	2	7	1618	1378	skeleton
13	16	97	20	2	NA	NA	NA	1697	1320	seedling
13	16	99	16	2	NA	NA	NA	1699	1316	seedling
13	16	79	9	1	NA	NA	NA	1679	1309	seedling
13	17	18	0	NA	0	4	15	1718	1300	skeleton
13	17	81	46	NA	0	1	9	1781	1346	skeleton
13	17	16	2	NA	0	1	9	1716	1302	skeleton
13	17	88	47	NA	0	1	4	1788	1347	skeleton
13	17	90	90	NA	0	2	7	1790	1390	skeleton
13	17	99	88	NA	0	1	9	1799	1388	skeleton
13	17	89	99	NA	0	1	7	1789	1399	skeleton
13	17	80	21	2	NA	NA	NA	1780	1321	seedling
13	17	51	98	2	NA	NA	NA	1751	1398	seedling
13	18	38	21	NA	0	2	16	1838	1321	skeleton
13	18	0	6	NA	0	1	7	1800	1306	skeleton
13	18	10	10	NA	0	1	7	1810	1310	skeleton
13	18	21	23	NA	0	1	3	1821	1323	skeleton
13	18	28	24	NA	0	1	4	1828	1324	skeleton
13	18	30	44	NA	0	1	10	1830	1344	skeleton
13	18	1	64	NA	0	1	9	1801	1364	skeleton
13	18	10	65	NA	0	1	3	1810	1365	skeleton
13	18	2	80	NA	0	1	8	1802	1380	skeleton
13	18	15	65	NA	0	1	4	1815	1365	skeleton
13	18	14	67	NA	0	1	6	1814	1367	skeleton
13	18	56	75	NA	0	1	8	1856	1375	skeleton
13	18	86	7	NA	0	1	4	1886	1307	skeleton
13	18	93	10	NA	0	1	9	1893	1310	skeleton
13	18	92	17	NA	0	2	10	1892	1317	skeleton
13	18	72	28	NA	0	1	6	1872	1328	skeleton
13	18	73	29	NA	0	1	7	1873	1329	skeleton
13	18	73	30	NA	0	1	7	1873	1330	skeleton
13	18	74	31	NA	0	1	8	1874	1331	skeleton
13	18	50	1	NA	0	1	5	1850	1301	skeleton
13	18	54	39	9	NA	NA	NA	1854	1339	rosette
13	18	57	48	4	NA	NA	NA	1857	1348	seedling
13	18	23	77	NA	0	1	9	1823	1377	skeleton
13	19	78	24	NA	0	2	11	1978	1324	skeleton
13	19	62	32	NA	0	1	5	1962	1332	skeleton
13	19	0	52	NA	0	1	12	1900	1352	skeleton
13	19	10	43	NA	0	1	5	1910	1343	skeleton
13	19	31	52	NA	0	5	8	1931	1352	skeleton
13	19	56	34	NA	0	1	4	1956	1334	skeleton
13	19	72	72	NA	0	3	11	1972	1372	skeleton
13	19	80	75	NA	0	1	9	1980	1375	skeleton
