upper	lower	rain	month	yr
15.1	7.2	0.7	10	1999
17.8	9.5	1.5	10	1999
16	11.5	0.1	11	1999
20.8	9	1.7	11	1999
13	5	0	11	1999
14.5	4	0	11	1999
13.5	7.5	0	11	1999
13.6	6	8.4	11	1999
11	0.5	0	11	1999
11.3	4.8	0.1	11	1999
12.4	7	0.3	11	1999
13.5	5.8	0	11	1999
10.9	5.5	0	11	1999
11	3.2	1.6	11	1999
10.4	2.6	0	11	1999
11.2	5.6	0	11	1999
11	3	0.2	11	1999
10	3	0.6	11	1999
8.5	1.5	2.5	11	1999
6	1	3	11	1999
6	1.8	0.1	11	1999
7.8	2.5	0.3	11	1999
6.5	1.5	0.2	11	1999
8.3	2	1	11	1999
8.3	3.8	0.6	11	1999
12	6	0	11	1999
13.3	10.5	1.1	11	1999
13.5	9	0	11	1999
10.8	3.5	4.7	11	1999
12.8	4.5	0.1	11	1999
13.8	8	3.2	11	1999
9.2	-0.2	7.6	11	1999
12.8	0	1	12	1999
11.6	2.6	0.9	12	1999
11.6	4.8	0	12	1999
13.6	2	1.6	12	1999
8.9	0	0.1	12	1999
10.3	0.8	0	12	1999
12	8.3	0.5	12	1999
11	4.5	1.8	12	1999
11	5	5	12	1999
8.5	3.5	0	12	1999
12.3	4.5	4	12	1999
12.5	6.5	4	12	1999
8	2	5	12	1999
8	-1	2.9	12	1999
4	-2.3	0.3	12	1999
3.8	-1	0	12	1999
9.8	1	0.3	12	1999
11.2	0	2.8	12	1999
4.1	-3.5	5.4	12	1999
0.3	-8.3	0.2	12	1999
3.3	-3.8	1.6	12	1999
6.5	1.3	0.7	12	1999
11.5	4.3	10.6	12	1999
10.8	5.3	13.7	12	1999
12.5	3.5	16.8	12	1999
6.8	1.5	8.2	12	1999
8.8	1.3	4.4	12	1999
5.5	1.3	0.4	12	1999
4.5	-0.5	0	12	1999
5.6	-0.5	1.5	12	1999
8	3	9.5	12	1999
9	4	2	1	2000
10.3	4	0	1	2000
11	6	0.3	1	2000
11.3	2.5	5.8	1	2000
9.3	-0.5	0.9	1	2000
11.4	4.6	1.2	1	2000
10.5	3	0	1	2000
10.8	4	2.6	1	2000
8.8	-1.5	0	1	2000
6.5	-5.5	0.2	1	2000
8	-5	0	1	2000
10	7	0	1	2000
8	1.3	3.5	1	2000
4.6	-2.5	0	1	2000
5.5	0.9	0.4	1	2000
6.3	-4.4	0	1	2000
6	-1.8	0	1	2000
7.3	1.8	0	1	2000
7.5	3.5	0	1	2000
7.5	-3.5	0	1	2000
5	0.5	0	1	2000
8.5	2.5	0.2	1	2000
7.8	-0.3	0.1	1	2000
7.3	-2	0	1	2000
6	-4.5	0	1	2000
3	-1.8	0	1	2000
5.5	-6.5	0	1	2000
4.8	-2.3	0	1	2000
11.3	4	1.8	1	2000
13	10	0.1	1	2000
13.3	9.8	0	1	2000
13	8.3	0.3	2	2000
10.5	4.3	8.6	2	2000
9.5	2.5	0.1	2	2000
9.5	4.3	0.2	2	2000
10.8	6.3	0	2	2000
11.5	6	0	2	2000
11.8	4	1.4	2	2000
10.5	6.5	3.6	2	2000
13.8	4	0.7	2	2000
10.3	6	1.1	2	2000
10.5	0.9	3.7	2	2000
10	1.3	5.3	2	2000
9.1	4	1.2	2	2000
9.3	-4.5	0	2	2000
10.3	2.8	2.8	2	2000
8.8	1	1.2	2	2000
7.5	1	0	2	2000
10	2	2.8	2	2000
10.5	5	0.7	2	2000
9.3	-3.5	0	2	2000
9	0.5	1	2	2000
9.5	-3.5	0	2	2000
9.5	-0.3	0.1	2	2000
11.6	6.6	0.1	2	2000
10.6	1.1	18.7	2	2000
9.5	-3.8	0	2	2000
10.5	0	0	2	2000
12.5	5.7	6.7	2	2000
10.2	4.5	4.8	2	2000
9.8	2.3	5.3	3	2000
8.5	0.5	1	3	2000
11	4.8	8	3	2000
10	-1	0.2	3	2000
7.5	-1.8	0	3	2000
10	4.3	0	3	2000
11.3	8	0	3	2000
14	10	0	3	2000
14.1	10.6	0	3	2000
15.5	10.1	0	3	2000
14.4	7	0	3	2000
12.6	0.1	0	3	2000
14.5	3.3	0	3	2000
14	8.5	0	3	2000
12.8	1	0	3	2000
12	2.5	0	3	2000
11.8	7	0	3	2000
10.3	7	0	3	2000
11.3	-0.5	0	3	2000
13	-1.5	0	3	2000
13.8	-1.3	0	3	2000
15	-1	0	3	2000
15.8	3	0	3	2000
15.8	5.8	1.7	3	2000
13.8	4	0.1	3	2000
11.3	-2.5	1.4	3	2000
11.3	2	1.6	3	2000
10.6	3.4	1.1	3	2000
8.3	3	1.2	3	2000
6.8	4.3	0.2	3	2000
8	3	0	3	2000
10.5	0	0	4	2000
11.5	6.5	1.8	4	2000
13.8	7.3	20.5	4	2000
8.8	0.8	24.2	4	2000
6.3	1.8	2.7	4	2000
10.5	-3	0.2	4	2000
11.5	-2	0	4	2000
15.3	-2.5	0	4	2000
17	5.5	2.4	4	2000
15	2	0	4	2000
13	-0.1	1	4	2000
7.3	0.3	7.6	4	2000
4.9	3.8	8.3	4	2000
8.3	2.8	0.7	4	2000
10	1.7	14.5	4	2000
10	-1.3	2.9	4	2000
12.8	5.3	3.4	4	2000
12.3	5	8.3	4	2000
11.8	4.8	8.7	4	2000
15.8	9.3	4.3	4	2000
13.4	7	5.2	4	2000
15.1	6	3.3	4	2000
15.3	4.5	0.1	4	2000
15.3	4	0	4	2000
15.5	9	6	4	2000
14.3	8.8	3.3	4	2000
14.6	4.4	0.1	4	2000
15.5	6.7	2.4	4	2000
13.8	7.6	7.6	4	2000
18.5	2.3	0	4	2000
17.8	6	0	5	2000
17.5	7.8	0	5	2000
15.5	7.5	0	5	2000
11.3	7.3	0	5	2000
13.3	6.5	0	5	2000
21	7	0	5	2000
25.8	10	0	5	2000
23.8	9.8	4.4	5	2000
19.8	8.8	0	5	2000
23.8	12	0	5	2000
19	10	3.5	5	2000
16.5	7.5	1.5	5	2000
19.8	7.5	0	5	2000
24.3	7.5	0	5	2000
25.8	13.8	1	5	2000
26.3	12	0	5	2000
21.8	10	0	5	2000
14.7	6.5	1.3	5	2000
15.4	8.8	1.3	5	2000
14.5	1.7	1.9	5	2000
16.6	7.5	12.2	5	2000
16.5	6.5	0.3	5	2000
18	10.8	0	5	2000
15.8	8.8	2.4	5	2000
17	8	1.6	5	2000
15.8	9.5	0.3	5	2000
14.3	5.5	19.2	5	2000
14.3	4.5	31	5	2000
15.2	5.3	6.4	5	2000
17	7	2.1	5	2000
16.8	2.5	0	5	2000
18.5	11	1.1	6	2000
16.3	11.8	0	6	2000
19	10.3	0	6	2000
23.5	10.3	0	6	2000
17	7.8	0	6	2000
16.5	7	0	6	2000
17.8	7	1.2	6	2000
19.8	11	0	6	2000
22.1	9.5	0.6	6	2000
19.1	6.8	2	6	2000
19.3	10	0	6	2000
18.5	10.8	0	6	2000
24	13.3	0	6	2000
22	13.5	0	6	2000
21.5	14.3	0	6	2000
20.5	10.3	0	6	2000
23.3	10.5	0	6	2000
25.3	10.8	0	6	2000
30.5	15.8	0	6	2000
30	12.8	1	6	2000
21.3	14.5	3.8	6	2000
19	12.1	0	6	2000
17.5	11.5	3.3	6	2000
18	8.5	0	6	2000
16	7.3	0	6	2000
17.8	11	0.1	6	2000
19.6	7	0	6	2000
22.3	8.5	0	6	2000
21.5	13	0	6	2000
21.5	13	5	6	2000
22	13.5	0	7	2000
21.3	12.5	1.4	7	2000
22	11.3	0	7	2000
23.3	12.8	0	7	2000
17.8	12.8	11.8	7	2000
18	9.5	0.1	7	2000
22.4	12.5	1	7	2000
17.6	9	0	7	2000
17.5	12.8	0.6	7	2000
18	11.3	4.4	7	2000
15.7	7.5	12.1	7	2000
17	5.5	0	7	2000
19.5	13	4.5	7	2000
20.5	12.3	1	7	2000
16.6	8.5	0	7	2000
18.8	6.4	0	7	2000
19	5	0	7	2000
23	7.5	0	7	2000
24.5	9.5	0	7	2000
24	10	0	7	2000
24.6	10	0	7	2000
26.7	12.1	0	7	2000
22.6	11.9	0	7	2000
19.3	12	0	7	2000
16	11	0	7	2000
20.3	11.3	0	7	2000
23.5	12.5	0	7	2000
23.5	13	0	7	2000
19.3	12.5	8.3	7	2000
24	12.5	0	7	2000
24.3	13	0	7	2000
24.5	12	0	8	2000
23.8	11.5	0	8	2000
22	14	6	8	2000
19.3	12.5	14	8	2000
21.5	9.5	0	8	2000
23.8	15	0	8	2000
24.5	15.3	0	8	2000
23	13.9	0	8	2000
22.8	11	1.9	8	2000
23.8	16	0	8	2000
24.5	13.5	0	8	2000
25	9.3	0	8	2000
27	12	0	8	2000
27	16.3	1.3	8	2000
22.5	12.5	0	8	2000
23.3	12.8	0	8	2000
22.5	13.5	0	8	2000
22.8	12.3	1.1	8	2000
19	11.5	0.9	8	2000
22.3	9.8	0	8	2000
21.8	6.5	0	8	2000
21	6.5	0	8	2000
23	9.5	0	8	2000
24.3	10.3	0	8	2000
27.9	13	0	8	2000
27.1	17	1.2	8	2000
18.3	10.2	4.2	8	2000
21.5	10	3.3	8	2000
20.1	7	2.1	8	2000
22.8	10.8	0	8	2000
22.8	6	0	8	2000
21.8	11.8	1.8	9	2000
17.8	9	10.5	9	2000
20	7	1	9	2000
18.3	3.3	0	9	2000
20	8.8	0	9	2000
20	13	1.4	9	2000
19.3	7.4	0	9	2000
19.7	14.7	0	9	2000
20	14.5	4.2	9	2000
21.6	11	0	9	2000
26	11	0	9	2000
26.5	15	0	9	2000
23	12	0	9	2000
20.5	9.8	0	9	2000
20.1	15	6.3	9	2000
18.5	12.5	8.4	9	2000
17.8	10.5	0	9	2000
20.1	12.3	0	9	2000
15.6	11.2	12.9	9	2000
15	8	17.4	9	2000
17.5	4	1.1	9	2000
18	12	2.5	9	2000
21	13	0	9	2000
24.3	12.5	0	9	2000
17	8.3	7.2	9	2000
17.8	11.5	6.7	9	2000
20	10.5	0.3	9	2000
17.2	11.5	7.6	9	2000
18.1	7.2	0	9	2000
13.4	8.2	1.8	9	2000
17.7	3.2	0.7	10	2000
18	9	8.3	10	2000
15.1	7.5	0	10	2000
16	12	0.5	10	2000
15.5	9.5	0.1	10	2000
14.5	5	4.3	10	2000
14.3	8	4.7	10	2000
13.3	8.5	5.9	10	2000
14.5	3.5	0.1	10	2000
12.2	5	23	10	2000
13	5.5	11.1	10	2000
13.8	6.5	6.7	10	2000
12.5	4.8	5.5	10	2000
15.3	4.8	0.3	10	2000
15.3	4.8	0.1	10	2000
15.8	8.8	3.4	10	2000
13.5	3.5	0.5	10	2000
15	10	6.6	10	2000
16	4.5	0.3	10	2000
14.8	2.8	0	10	2000
14	9.3	25.8	10	2000
11	8.5	1.2	10	2000
14.5	8.5	0.8	10	2000
15	9	0.9	10	2000
13.8	10	1.2	10	2000
14.5	6.3	0	10	2000
13.5	8.5	2.5	10	2000
15	11	11	10	2000
15.5	6.5	12.1	10	2000
13	7	41.4	10	2000
10.8	7	2.7	10	2000
13	6	0	11	2000
11	4	12.8	11	2000
9.8	2	1.5	11	2000
10	2	0	11	2000
11.5	0.5	0	11	2000
11	5.3	28.6	11	2000
10.3	6.5	12.6	11	2000
10.5	5.8	0.8	11	2000
9.4	5	0.3	11	2000
10.2	2.5	0	11	2000
11.9	4.8	1.1	11	2000
12.6	6.5	9.7	11	2000
10.5	-1	0	11	2000
10.2	-2.1	0.5	11	2000
8.5	-3.3	0.1	11	2000
10.1	1.7	7.6	11	2000
9.5	1.1	0	11	2000
8.9	2.8	0.6	11	2000
11.5	5.8	2.3	11	2000
10.5	1.3	1.9	11	2000
6.8	1.5	0.1	11	2000
9.5	3	5.5	11	2000
10.6	2.1	0.2	11	2000
8.3	1.3	4.2	11	2000
10.6	3.6	1.8	11	2000
11.2	5.2	7.1	11	2000
11	3.3	0	11	2000
14	5.6	9.1	11	2000
15.3	10.5	1.4	11	2000
13.5	5.8	4.5	11	2000
11.8	6.5	11.8	12	2000
13.3	7.8	1.7	12	2000
12.5	4	0.3	12	2000
11.5	5.8	9.5	12	2000
13.3	10.8	4.7	12	2000
13	9.8	6.8	12	2000
12.3	6.5	0.9	12	2000
13.8	8	17.7	12	2000
12.3	6.8	4.2	12	2000
11.8	8	4.2	12	2000
13.5	8.5	6.1	12	2000
13.9	12.1	2.9	12	2000
13.5	8.5	14.8	12	2000
12	4	0	12	2000
9.3	1.3	0.2	12	2000
6	-3	0	12	2000
4.3	-0.8	0	12	2000
6	1	0.4	12	2000
7.8	5.3	2.7	12	2000
9.8	6.3	0.2	12	2000
10	5.5	0	12	2000
6.8	0.5	0	12	2000
5.5	1.5	0	12	2000
6.5	2.8	1.3	12	2000
6.5	2.8	7.2	12	2000
4	-0.4	0	12	2000
2.5	0.5	0	12	2000
2.5	-4	2	12	2000
2.5	-6.5	0	12	2000
0.3	-5.5	0	12	2000
2	-7.5	0	12	2000
10	-3.5	10.5	1	2001
10.8	7.5	3.6	1	2001
10.5	2	2	1	2001
10.8	3	9.2	1	2001
9.3	5.8	5.6	1	2001
7.3	1.5	0.2	1	2001
8.3	1.8	0.2	1	2001
7	1.3	0	1	2001
7.7	-2.5	0	1	2001
5	-2	0	1	2001
6.5	3.2	0.2	1	2001
6	3.5	0	1	2001
7.2	-1.5	0	1	2001
7.9	-1.5	0	1	2001
7.8	0.5	0	1	2001
5.5	-5	0	1	2001
2.8	-6	0	1	2001
5	-5	0	1	2001
1.3	-4.8	0	1	2001
2.5	-4.8	0	1	2001
2	-5	6	1	2001
7.3	1.5	3.7	1	2001
9	4.5	5.1	1	2001
12	5.5	15.2	1	2001
10	3.5	6.5	1	2001
8.6	2.3	1.7	1	2001
8.8	0.2	21.5	1	2001
6.7	-4.2	0	1	2001
6	-4.3	0.2	1	2001
4.2	-2.2	1.2	1	2001
5.3	2	3.7	1	2001
5.5	-2.5	0.8	2	2001
6.3	-2	5	2	2001
8.8	4.5	3.3	2	2001
10.2	3.5	6.9	2	2001
10.5	6.5	9.5	2	2001
11.5	7.5	7	2	2001
12	6.8	2.6	2	2001
12.4	4	16.1	2	2001
5	-1.9	1	2	2001
7.4	-2.5	0	2	2001
12	5.1	1.5	2	2001
13.8	10.3	0.5	2	2001
11.5	-1	13	2	2001
10.8	-3.3	0	2	2001
11	-1	0	2	2001
10	-1	0	2	2001
10.3	-2.8	0	2	2001
9.3	-0.8	0	2	2001
7.3	-1.8	0	2	2001
6.8	-1.3	0	2	2001
8.3	0.5	0	2	2001
12	5.5	0	2	2001
10	3.8	0	2	2001
6.8	0.8	0	2	2001
6.5	-3	0.2	2	2001
5.3	-2	0	2	2001
7.3	-0.1	7.5	2	2001
6.8	1	1	2	2001
5	0	1.6	3	2001
4.5	-6	0.1	3	2001
3.5	-4	0.3	3	2001
3.8	-0.5	0	3	2001
5.5	-7.3	0	3	2001
7.8	-2	0	3	2001
13.5	3.8	8.4	3	2001
14.8	5.5	1.1	3	2001
10.5	5	6.5	3	2001
12.5	8	1.4	3	2001
14.3	9.3	1.3	3	2001
13.5	2.5	10.7	3	2001
11	3	7.1	3	2001
9.5	1.5	0.4	3	2001
11.5	1.5	0.4	3	2001
9.5	5.6	2.5	3	2001
8.8	2.7	18.8	3	2001
4	0.5	10.4	3	2001
7	0.5	0.3	3	2001
7.5	2	0	3	2001
4.3	1	13.5	3	2001
6.8	2.5	4.4	3	2001
13.3	6	7.7	3	2001
10.8	6.5	4	3	2001
9.5	4	0.5	3	2001
6.8	2.5	0	3	2001
7.3	3.5	0	3	2001
8.5	5.3	16.3	3	2001
10.6	2.5	10	3	2001
10.6	3.3	0.7	3	2001
12.9	6	1.1	3	2001
15.3	9	0	4	2001
15.5	4.5	0.1	4	2001
19	5	3.4	4	2001
14.3	6	8	4	2001
11.3	2.8	1.6	4	2001
12.6	6	6.1	4	2001
13.8	3.3	0.5	4	2001
11.5	3	1.7	4	2001
12	5.8	13.4	4	2001
17.5	7.8	0	4	2001
13	4.3	0.1	4	2001
11	3.5	0	4	2001
13	4	0	4	2001
11.3	-0.5	0	4	2001
11.5	5.5	2.5	4	2001
12.6	4.5	1.3	4	2001
11	-2	0	4	2001
11	4	1.5	4	2001
8.6	0.5	3.3	4	2001
10.7	-0.5	1.2	4	2001
9.2	1	0.4	4	2001
10.9	7.5	0	4	2001
11.5	5.8	8.5	4	2001
14.2	4.2	0.7	4	2001
12.8	4.5	3.2	4	2001
12.8	4.3	7.3	4	2001
15	2.5	0	4	2001
15.5	8	2.9	4	2001
14	3.8	16	4	2001
7.3	3.3	0.2	4	2001
14	5.8	0	5	2001
10.5	6.3	5.7	5	2001
16	3.3	1.9	5	2001
17.5	4	0	5	2001
14.3	0.8	0	5	2001
14.3	1.8	0	5	2001
13.8	4	0	5	2001
16.5	2.5	0	5	2001
18.5	13	0	5	2001
17	8.8	0.4	5	2001
23.5	10	3.1	5	2001
26.3	7.5	0	5	2001
25.8	8.5	0	5	2001
25.8	9.3	0	5	2001
15.5	8.5	0	5	2001
18.8	10.3	13.4	5	2001
15.3	6.3	11.5	5	2001
10.8	5.8	4.5	5	2001
16	5.3	0	5	2001
16.8	8.5	0	5	2001
19.8	4	0	5	2001
19.5	3.8	0	5	2001
19.8	5	0	5	2001
24	5	0	5	2001
24.5	7.3	0	5	2001
22	9.2	0	5	2001
22.5	12.8	0	5	2001
21.2	14.5	0	5	2001
23.5	10.3	0	5	2001
21.8	10.8	0	5	2001
22.3	9	0	5	2001
18.5	7.5	0	6	2001
19	11.5	0	6	2001
16	3.5	0.6	6	2001
16.5	3.5	0	6	2001
20	7.8	0	6	2001
20.5	7.8	0	6	2001
18	7.5	0.1	6	2001
16.5	2.8	0	6	2001
15.8	0.2	0	6	2001
16.5	7.7	0.4	6	2001
15.5	2.3	0	6	2001
17.2	9.5	0	6	2001
18.8	8.5	0	6	2001
22	5.5	0	6	2001
20.8	11.2	2.3	6	2001
20.5	12.6	17	6	2001
17.1	11.2	6.9	6	2001
16.3	7.8	0	6	2001
18.8	10	0	6	2001
21.8	9.5	0	6	2001
23.3	7.5	0	6	2001
23.4	6.5	0	6	2001
23.5	8	0	6	2001
24.4	8.8	0	6	2001
27.8	11	0	6	2001
29.5	14	0	6	2001
32	15.8	0	6	2001
24	13	0	6	2001
22.3	15.3	0	6	2001
19.5	14.5	0.3	6	2001
22.5	12.3	0.8	7	2001
26	13.8	0	7	2001
28	14	0	7	2001
29.3	16.3	0	7	2001
30.3	16.8	0	7	2001
28.8	17.5	0.8	7	2001
26	14.8	0	7	2001
21.8	15.5	7.3	7	2001
20.5	10.8	0	7	2001
20.1	14.8	3.5	7	2001
19	12.5	3.1	7	2001
20	10.3	0	7	2001
20	11.8	0.5	7	2001
20.5	7.8	26.3	7	2001
18.8	8	5.3	7	2001
19.3	6.5	0	7	2001
21.5	6.8	0	7	2001
21	12.5	10.3	7	2001
21.5	11.5	1.3	7	2001
17	8.8	0.2	7	2001
21	12	2	7	2001
22	13.8	0	7	2001
20	10.8	0	7	2001
24.8	10.8	0	7	2001
23.5	10	0	7	2001
25.5	8.3	0	7	2001
28	12.5	0	7	2001
29	13	0	7	2001
30.2	15.3	0	7	2001
30.8	15.5	0	7	2001
28.5	15.5	0	7	2001
26.8	16.5	0	8	2001
26.5	12	0	8	2001
22	13.5	10	8	2001
22.5	9	1.8	8	2001
21.5	10.8	11.1	8	2001
22.5	15	0.1	8	2001
23.5	12.5	0	8	2001
20.8	13	0	8	2001
20.6	6.9	0.3	8	2001
17.5	8	12.8	8	2001
20.1	9.8	0	8	2001
21.4	15.2	0.2	8	2001
20.3	16.3	0.2	8	2001
26	16.5	0	8	2001
27.5	15	0	8	2001
29.2	15.5	0	8	2001
22.1	9	0.3	8	2001
22.9	10.8	0	8	2001
24.1	14.8	15.8	8	2001
21.6	12.4	5.8	8	2001
22.5	7.8	0	8	2001
23.8	11.5	0	8	2001
25.5	12.8	0	8	2001
23.8	16	0	8	2001
28	10.5	0	8	2001
31.3	17	0	8	2001
20.2	9.5	2.5	8	2001
22.7	6.5	0	8	2001
23.3	5.3	0	8	2001
23.2	12.3	0.3	8	2001
19.8	10.3	0.9	8	2001
19.6	9.8	9.2	9	2001
23	14.6	0	9	2001
21.5	12.5	15.4	9	2001
18.5	10	2.8	9	2001
17.3	6.5	0	9	2001
19.8	12.4	1.6	9	2001
18.5	10	0	9	2001
20.3	13	1.8	9	2001
17.7	6.5	0	9	2001
16	7.2	0	9	2001
16.7	7.6	0	9	2001
17.4	11	0	9	2001
18.2	9	1	9	2001
16	9.5	2	9	2001
18	10	0	9	2001
17.5	8.5	0.1	9	2001
16.5	6.8	0.3	9	2001
13.5	9.8	0	9	2001
14.5	11	4.8	9	2001
13.8	10.5	1.2	9	2001
17.8	8	0.6	9	2001
16.5	3.5	0	9	2001
18.3	4.8	0	9	2001
15	9.5	3	9	2001
17.5	4.3	0	9	2001
17	5.3	1.5	9	2001
16.8	10.7	4.8	9	2001
19.5	8.5	0	9	2001
22.6	14.5	15.6	9	2001
20	9.8	4.3	9	2001
17.3	14	4.5	10	2001
18.5	12.3	13.7	10	2001
17.3	10.5	0	10	2001
18.5	10.5	0.6	10	2001
17.6	12.5	1.5	10	2001
19.2	11.9	2.5	10	2001
18.3	10.8	11.1	10	2001
15.5	10.8	22.7	10	2001
15.1	10.1	5.1	10	2001
16.9	7.7	0.1	10	2001
16.5	13.3	0.1	10	2001
17.8	10.5	0	10	2001
21.5	10.5	0	10	2001
22.5	10.5	0	10	2001
18.8	14	9.1	10	2001
18.5	5.5	1.9	10	2001
16.3	9	0.1	10	2001
19.5	13	4.7	10	2001
17.8	5.9	0	10	2001
17	12.5	9.7	10	2001
17	10.3	2.1	10	2001
11.8	5.3	2.9	10	2001
16	8.3	9.8	10	2001
17.3	10.8	1.8	10	2001
17.3	10.3	2.8	10	2001
16.3	12.8	0.6	10	2001
16	8.3	4.8	10	2001
16.3	9.3	3.3	10	2001
14	4	0	10	2001
15	11	0	10	2001
18.5	8.5	1.7	10	2001
13	2.5	0	11	2001
12.5	0.8	0	11	2001
13.8	1	0	11	2001
12.5	3	0.2	11	2001
11.8	0.8	0.1	11	2001
12	4.5	0	11	2001
14	10	1.1	11	2001
14	5.5	6.1	11	2001
7	-0.3	0.4	11	2001
6.8	-2.5	0	11	2001
10	2.3	0	11	2001
12.8	7.5	0	11	2001
11.2	4.5	2.2	11	2001
7.3	-2.3	0	11	2001
8.5	-3.3	0	11	2001
8.5	-1.5	0	11	2001
10.9	7.2	0.2	11	2001
9.9	6.5	0.3	11	2001
9.5	5.3	0.3	11	2001
9.8	0.8	0	11	2001
10.5	7	0	11	2001
12.5	8.5	1.6	11	2001
11	-2.3	0	11	2001
10	-0.8	0	11	2001
13.8	9.3	0	11	2001
14	-0.5	6.3	11	2001
7.5	-3	0	11	2001
10.5	2.8	0.5	11	2001
12	4.5	4.4	11	2001
14.8	11.4	4.8	11	2001
14.8	8.8	6.2	12	2001
12	-2	1	12	2001
12.3	-2	0.4	12	2001
11	5.5	7.9	12	2001
11	5.5	6.8	12	2001
14.5	2	0.6	12	2001
7.5	2	0	12	2001
11.5	-3	0	12	2001
7.5	-1.5	0	12	2001
7.3	-1.3	0	12	2001
8	-1.5	0	12	2001
5.3	-2.8	0	12	2001
7	3	0	12	2001
6.9	-2.5	0	12	2001
4.7	-3	0	12	2001
6	-2.5	0.2	12	2001
4.8	-3	0	12	2001
6	-1	0.1	12	2001
8.5	-3	0	12	2001
6.5	-2.5	0.5	12	2001
5.3	-1.5	0	12	2001
8.3	-2	0	12	2001
2.8	-5	0	12	2001
6.5	-4.5	0.2	12	2001
9.3	4.8	0.5	12	2001
6	-1.5	3.1	12	2001
6.5	-1.3	0.9	12	2001
9.5	7	0	12	2001
7.8	0.5	0.1	12	2001
3	-1.8	0.3	12	2001
3.9	-4	0	12	2001
3	-9	0	1	2002
4.3	-7.8	0	1	2002
4.3	-8	0	1	2002
4.5	-7	0	1	2002
6.5	-5.8	0.5	1	2002
8.5	5	0.4	1	2002
8.5	3.8	0.3	1	2002
5.5	1.3	0.8	1	2002
4.3	0	0.1	1	2002
5.7	0.6	1.9	1	2002
7.2	-0.5	2	1	2002
6	-0.6	0	1	2002
8.7	2	0.9	1	2002
10.8	8	0.1	1	2002
11	6.5	3.6	1	2002
9.3	-0.8	0.1	1	2002
9.3	3	0.3	1	2002
10	-2.5	3.8	1	2002
9	0	1.3	1	2002
11	4.8	0	1	2002
12.8	10	3.8	1	2002
12.3	6.8	1.3	1	2002
10.5	6.5	2.1	1	2002
11.5	7	8.3	1	2002
10.5	-0.5	0.1	1	2002
11.5	3	7.8	1	2002
11.8	6.8	15.3	1	2002
13.5	7.8	7.5	1	2002
12.5	6.8	1.3	1	2002
14	8.8	0.3	1	2002
12.8	5	2.1	1	2002
12.3	6	4.3	2	2002
14	11.5	0.1	2	2002
13.3	7.8	1.1	2	2002
11.3	3.5	15.4	2	2002
12.8	6.3	13.1	2	2002
12.5	4	2.4	2	2002
9.3	0.3	0.1	2	2002
12.3	3	1.5	2	2002
13.3	9	1.2	2	2002
11.8	5.5	1.3	2	2002
13	7	0.2	2	2002
13.5	9.5	1.6	2	2002
13.5	5.5	0	2	2002
10.2	2	0.4	2	2002
9	-3.5	0	2	2002
9.5	-2.3	0	2	2002
10	-2.3	0	2	2002
7.8	-0.5	1	2	2002
9.5	3.5	0	2	2002
11.3	8.3	7.8	2	2002
11	-0.5	1.7	2	2002
11.3	1.5	1.4	2	2002
13.3	3.5	0.3	2	2002
8	1	0.1	2	2002
11.5	3	8.5	2	2002
12.7	6.5	14.8	2	2002
12.3	2.5	3.2	2	2002
8.8	2.8	0	2	2002
10.5	-3	0	3	2002
8	-3.2	0.1	3	2002
8	1.5	0	3	2002
10	5.5	0	3	2002
9.3	2.8	0	3	2002
11.5	4.3	0	3	2002
12.3	8.8	0	3	2002
14.7	3.3	0	3	2002
14.5	0.3	0.1	3	2002
11.5	1.3	0.1	3	2002
11.3	6.5	1.7	3	2002
13.5	4	2.2	3	2002
12.8	3.8	5.6	3	2002
7	4.1	0.3	3	2002
6.2	2.5	6.4	3	2002
10	5.3	4.6	3	2002
14.6	6.6	10.6	3	2002
14	6.8	2.2	3	2002
11	6.8	7.4	3	2002
12.3	8.8	3.1	3	2002
13	10.3	1.4	3	2002
15	8.5	0	3	2002
15.5	6.5	0	3	2002
13.3	0.5	0	3	2002
12	0	0	3	2002
14.5	5.3	0	3	2002
12.8	-2.3	0	3	2002
13.8	-1	0	3	2002
15	-1.8	0	3	2002
17	-0.5	0	3	2002
17	5.3	0	3	2002
12	8.8	0	4	2002
15.3	6.8	0	4	2002
19.3	7.8	0	4	2002
20.5	5	0	4	2002
20	3.3	0	4	2002
18.5	6.5	0	4	2002
12.5	3	0	4	2002
13.8	1.3	0	4	2002
14.8	-0.8	0	4	2002
11.5	4	0	4	2002
13.5	2.5	0	4	2002
13	-0.3	0	4	2002
14.3	1	0	4	2002
11.3	-2	0	4	2002
11.5	4.3	0	4	2002
13.3	-0.5	0	4	2002
16.5	0	0	4	2002
15.3	3	0.9	4	2002
14	4	2.8	4	2002
14.5	-0.5	0	4	2002
16.5	6.5	0	4	2002
19.3	5	0	4	2002
20	7	0	4	2002
21.5	9.3	0	4	2002
22.5	8	0	4	2002
16.8	7	3.4	4	2002
15.8	5	1	4	2002
13	7.5	10.6	4	2002
15.3	4	2.9	4	2002
14.5	7.5	6.3	4	2002
11.5	5.8	13.7	5	2002
14.5	2	0	5	2002
15.5	3	0	5	2002
15.8	3.5	0	5	2002
14.3	9	0	5	2002
12.5	5.5	1.4	5	2002
16.5	7.8	5.1	5	2002
17	4.3	1	5	2002
17.5	8	0.2	5	2002
12.5	9.3	0	5	2002
16	10.4	0	5	2002
18	7	0	5	2002
17	8	0.3	5	2002
14.5	9.5	13.9	5	2002
16.5	9.8	0.5	5	2002
